traj_idx,frame,x,y,alpha,D,state
0.0,0.0,85.27659191968809,156.9530282824518,1.0,1.0,2.0
0.0,1.0,82.6692692247977,156.75451028691165,1.0,1.0,2.0
0.0,2.0,83.80481986729325,155.85264553450952,1.0,1.0,2.0
0.0,3.0,83.53955922666854,154.7417628462054,1.0,1.0,2.0
0.0,4.0,85.19958887889798,155.7127226948666,1.0,1.0,2.0
0.0,5.0,83.8035566293338,155.40812883373843,1.0,1.0,2.0
0.0,6.0,82.08901477260886,154.6687270908424,1.0,1.0,2.0
0.0,7.0,81.69925189344404,155.01667642780788,1.0,1.0,2.0
0.0,8.0,81.31086139175247,153.88462142763026,1.0,1.0,2.0
0.0,9.0,81.38411107758883,155.01788963768587,1.0,1.0,2.0
0.0,10.0,79.72464762403082,155.41363087075223,1.0,1.0,2.0
0.0,11.0,80.4369496780837,158.0028197505718,1.0,1.0,2.0
0.0,12.0,81.850768512713,157.5056274584981,1.0,1.0,2.0
0.0,13.0,81.01891677387428,155.2260041070354,1.0,1.0,2.0
0.0,14.0,83.51089978814421,153.20214684287885,1.0,1.0,2.0
0.0,15.0,84.71940924168007,154.52572779994134,1.0,1.0,2.0
0.0,16.0,84.70410308773624,154.06941048514844,1.0,1.0,2.0
0.0,17.0,85.29066233875035,154.3838995904261,1.0,1.0,2.0
0.0,18.0,86.30140104729924,154.39959411383805,1.0,1.0,2.0
0.0,19.0,86.02091780785166,152.48895075915794,1.0,1.0,2.0
0.0,20.0,85.85823141665674,154.0580178410769,1.0,1.0,2.0
0.0,21.0,86.65124478252089,153.65520153605732,1.0,1.0,2.0
0.0,22.0,87.8276583154867,153.8115758962336,1.0,1.0,2.0
0.0,23.0,87.2950711124378,152.8356299747713,1.0,1.0,2.0
0.0,24.0,85.23284181524106,152.171857690476,1.0,1.0,2.0
0.0,25.0,85.17720691507226,151.93441911480022,1.0,1.0,2.0
0.0,26.0,83.62689060359502,150.63382180149955,1.0,1.0,2.0
0.0,27.0,84.14759043156512,149.98037867787912,1.0,1.0,2.0
0.0,28.0,83.48735147684069,150.86402120448506,1.0,1.0,2.0
0.0,29.0,82.15536452476216,152.2641780352551,1.0,1.0,2.0
0.0,30.0,82.72085556125657,150.31574537363352,1.0,1.0,2.0
0.0,31.0,85.85887266730602,150.17940918385156,1.0,1.0,2.0
0.0,32.0,85.682746881981,149.64471189752632,1.0,1.0,2.0
0.0,33.0,87.10841114047787,150.23391613241404,1.0,1.0,2.0
0.0,34.0,86.5108054428384,149.9198128422928,1.0,1.0,2.0
0.0,35.0,86.08432857469234,150.6251508198017,1.0,1.0,2.0
0.0,36.0,86.3441620607497,149.9329014298784,1.0,1.0,2.0
0.0,37.0,87.81341514049575,148.63083285543294,1.0,1.0,2.0
0.0,38.0,87.11527763636518,148.17099089739054,1.0,1.0,2.0
0.0,39.0,90.0935310626157,147.5557082810144,1.0,1.0,2.0
0.0,40.0,90.6347566934772,145.24297266794431,1.0,1.0,2.0
0.0,41.0,90.23373234960104,145.04273467874444,1.0,1.0,2.0
0.0,42.0,91.38364887457173,143.63656288069114,1.0,1.0,2.0
0.0,43.0,92.46899812124201,145.61810933037836,1.0,1.0,2.0
0.0,44.0,90.10437092111052,146.7448480989157,1.0,1.0,2.0
0.0,45.0,91.77817648814286,148.16211214601117,1.0,1.0,2.0
0.0,46.0,91.94424442006846,149.25253906607418,1.0,1.0,2.0
0.0,47.0,91.50627377435562,148.053042493794,1.0,1.0,2.0
0.0,48.0,92.03594531926511,147.57772518164035,1.0,1.0,2.0
0.0,49.0,90.43717664675432,145.79825768713397,1.0,1.0,2.0
0.0,50.0,89.44771035745944,145.53490615147706,1.0,1.0,2.0
0.0,51.0,87.50130035281771,146.70594813282563,1.0,1.0,2.0
0.0,52.0,89.67174723260752,147.1645934918019,1.0,1.0,2.0
0.0,53.0,89.59772044997133,146.93759669842146,1.0,1.0,2.0
0.0,54.0,89.74140739348627,147.9448835601394,1.0,1.0,2.0
0.0,55.0,90.178618516205,146.8693298489926,1.0,1.0,2.0
0.0,56.0,89.11781504497313,143.26360332488855,1.0,1.0,2.0
0.0,57.0,90.98543484138317,143.6168614141054,1.0,1.0,2.0
0.0,58.0,89.56638625470471,142.47158564739365,1.0,1.0,2.0
0.0,59.0,90.65749154409384,143.26444071932465,1.0,1.0,2.0
0.0,60.0,92.32901929456843,143.1209188743193,1.0,1.0,2.0
0.0,61.0,93.97814691711399,142.78716293862504,1.0,1.0,2.0
0.0,62.0,96.58927862837744,142.72644819334428,1.0,1.0,2.0
0.0,63.0,97.84191760967025,141.89959001206202,1.0,1.0,2.0
0.0,64.0,94.90406264441033,143.210122827918,1.0,1.0,2.0
0.0,65.0,97.44888098922058,143.87022868131336,1.0,1.0,2.0
0.0,66.0,100.55384741891537,141.70865149715883,1.0,1.0,2.0
0.0,67.0,100.55526158164417,139.9496145273972,1.0,1.0,2.0
0.0,68.0,103.35993735544862,137.5531192731511,1.0,1.0,2.0
0.0,69.0,103.32287934851,137.40451543169593,1.0,1.0,2.0
0.0,70.0,103.33832460974536,137.03740407800143,1.0,1.0,2.0
0.0,71.0,101.24719607609882,137.39939643225193,1.0,1.0,2.0
0.0,72.0,98.7501152620856,137.39701745053054,1.0,1.0,2.0
0.0,73.0,98.81675926973085,138.1788790858461,1.0,1.0,2.0
0.0,74.0,99.22797685779221,136.10928123244477,1.0,1.0,2.0
0.0,75.0,98.98710141196572,132.5030900002343,1.0,1.0,2.0
0.0,76.0,95.93573066470982,131.5838478808139,1.0,1.0,2.0
0.0,77.0,97.10916369689077,132.06714020643446,1.0,1.0,2.0
0.0,78.0,96.7744629753609,131.7107760872231,1.0,1.0,2.0
0.0,79.0,96.02538210863291,132.34700797398338,1.0,1.0,2.0
0.0,80.0,97.86128693076614,132.41242669190598,1.0,1.0,2.0
0.0,81.0,97.97194919352395,131.87774839196396,1.0,1.0,2.0
0.0,82.0,98.03720734968377,131.25112778960667,1.0,1.0,2.0
0.0,83.0,95.51811069824679,131.93933287884366,1.0,1.0,2.0
