traj_idx,frame,x,y,alpha,D,state
27.0,152.0,30.248911755192708,156.41003968172242,1.3619681540305404,1.0659546258443704,2.0
27.0,153.0,32.62611200443161,155.8806789991817,1.3619681540305404,1.0659546258443704,2.0
27.0,154.0,35.319739699390816,154.17085515216166,1.3619681540305404,1.0659546258443704,2.0
27.0,155.0,35.81138221516788,153.0131977906426,1.3619681540305404,1.0659546258443704,2.0
27.0,156.0,33.318790048899864,149.2163224864373,1.3619681540305404,1.0659546258443704,2.0
27.0,157.0,31.25451757733298,149.82036129149523,1.3619681540305404,1.0659546258443704,2.0
27.0,158.0,31.290115145064338,148.61818781951416,1.3619681540305404,1.0659546258443704,2.0
27.0,159.0,30.668442252680688,148.37908273964285,1.3619681540305404,1.0659546258443704,2.0
27.0,160.0,31.161992279168153,147.21597352749887,1.3619681540305404,1.0659546258443704,2.0
27.0,161.0,30.815113937987025,148.89968501100353,1.3619681540305404,1.0659546258443704,2.0
27.0,162.0,30.892169389396287,149.11268649052369,1.3619681540305404,1.0659546258443704,2.0
27.0,163.0,29.306895444758435,152.29094463239005,1.3619681540305404,1.0659546258443704,2.0
27.0,164.0,30.05550862522782,152.52297925261817,1.3619681540305404,1.0659546258443704,2.0
27.0,165.0,29.22338639118522,154.40348807720645,1.3619681540305404,1.0659546258443704,2.0
27.0,166.0,28.593410137943184,156.02297699828412,1.3619681540305404,1.0659546258443704,2.0
27.0,167.0,31.986540448964845,156.33374613362597,1.3619681540305404,1.0659546258443704,2.0
27.0,168.0,29.414275324737698,154.98294642818968,1.3619681540305404,1.0659546258443704,2.0
27.0,169.0,29.12309294767061,156.79363985974723,1.3619681540305404,1.0659546258443704,2.0
27.0,170.0,28.475517436462756,156.6100977534586,1.3619681540305404,1.0659546258443704,2.0
27.0,171.0,26.292500809634205,157.7177385139699,1.3619681540305404,1.0659546258443704,2.0
