traj_idx,frame,x,y,alpha,D,state
32.0,0.0,63.82868395152497,142.40076367997673,0.0,0.0,0.0
32.0,1.0,63.7798719200948,142.49237713734536,0.0,0.0,0.0
32.0,2.0,63.67224081295523,142.48849613153894,0.0,0.0,0.0
32.0,3.0,63.907458333751514,142.31255213947668,0.0,0.0,0.0
32.0,4.0,63.720905199482644,142.51786403858262,0.0,0.0,0.0
32.0,5.0,63.78106050040404,142.42298478744183,0.0,0.0,0.0
32.0,6.0,63.84071054882015,142.41782891820625,0.0,0.0,0.0
32.0,7.0,63.73253444185064,142.50819020290385,0.0,0.0,0.0
32.0,8.0,62.36997464791076,142.8213441463882,0.0,0.0,0.0
32.0,9.0,62.55109255366046,142.6938487876598,0.0,0.0,0.0
32.0,10.0,62.507613599910115,142.8091224100637,0.0,0.0,0.0
32.0,11.0,62.38188323533213,142.72584603147206,0.0,0.0,0.0
32.0,12.0,62.349663227269275,142.91339272260274,0.0,0.0,0.0
32.0,13.0,62.131781977743934,142.7951560060887,0.0,0.0,0.0
32.0,14.0,62.6266411356554,142.882883020063,0.0,0.0,0.0
32.0,15.0,62.33460336815775,142.89635895124522,0.0,0.0,0.0
32.0,16.0,62.210723495375746,142.68153794459846,0.0,0.0,0.0
32.0,17.0,62.431660265918985,142.87837904420195,0.0,0.0,0.0
32.0,18.0,62.06149108193613,142.7454836490352,0.0,0.0,0.0
32.0,19.0,62.150992630946114,142.8550892509174,0.0,0.0,0.0
32.0,20.0,62.55432195027488,142.7376683132736,0.0,0.0,0.0
32.0,21.0,62.38831235288149,142.77906981010904,0.0,0.0,0.0
32.0,22.0,62.19205086017625,142.70218427826322,0.0,0.0,0.0
32.0,23.0,62.38491311705718,142.76161308555837,0.0,0.0,0.0
32.0,24.0,62.25388098037183,142.69613683583896,0.0,0.0,0.0
32.0,25.0,62.59364327467536,142.93290843302282,0.0,0.0,0.0
32.0,26.0,62.23019355211446,142.96249057548522,0.0,0.0,0.0
32.0,27.0,62.34083051596164,142.8516890689549,0.0,0.0,0.0
32.0,28.0,62.452369647751794,142.71979341589667,0.0,0.0,0.0
32.0,29.0,62.2702165864636,142.82626848813152,0.0,0.0,0.0
32.0,30.0,62.30805288162513,142.86953081772742,0.0,0.0,0.0
32.0,31.0,62.08717419739163,142.90446186831298,0.0,0.0,0.0
32.0,32.0,62.26355714731575,142.82709793299753,0.0,0.0,0.0
32.0,33.0,62.41903117438335,142.7943915619213,0.0,0.0,0.0
32.0,34.0,62.508383189994646,142.7377084419252,0.0,0.0,0.0
32.0,35.0,62.17613530788155,142.79691631234044,0.0,0.0,0.0
32.0,36.0,62.16101434361154,142.96667205274062,0.0,0.0,0.0
32.0,37.0,62.412496261307076,142.87557121771874,0.0,0.0,0.0
32.0,38.0,62.48369272750607,142.82279264239216,0.0,0.0,0.0
32.0,39.0,62.00607011290796,142.7636131692821,0.0,0.0,0.0
32.0,40.0,62.61224035501873,142.91093435920536,0.0,0.0,0.0
32.0,41.0,62.33945986923605,142.99603559027344,0.0,0.0,0.0
32.0,42.0,62.31685115323776,142.8012153012379,0.0,0.0,0.0
32.0,43.0,62.40796242056997,142.6965956059313,0.0,0.0,0.0
32.0,44.0,62.32690253268288,142.84568683870515,0.0,0.0,0.0
32.0,45.0,62.19530036412906,142.70705043307632,0.0,0.0,0.0
32.0,46.0,62.399117888270496,142.97407269207272,0.0,0.0,0.0
32.0,47.0,62.60541836730439,142.7490937368154,0.0,0.0,0.0
32.0,48.0,62.51804230706994,142.8129307978329,0.0,0.0,0.0
32.0,49.0,62.274601967715085,142.71791545566285,0.0,0.0,0.0
32.0,50.0,62.59340478981333,142.84096018657792,0.0,0.0,0.0
32.0,51.0,62.205465636746666,142.68161661148426,0.0,0.0,0.0
32.0,52.0,62.26045950368156,142.7355832334446,0.0,0.0,0.0
32.0,53.0,62.28381955337947,143.09281877133068,0.0,0.0,0.0
32.0,54.0,62.49489176831115,142.6110187336992,0.0,0.0,0.0
32.0,55.0,62.212144796936414,142.9619122564829,0.0,0.0,0.0
32.0,56.0,62.16222795205326,142.9316409687424,0.0,0.0,0.0
32.0,57.0,62.384505801922245,142.78807402382114,0.0,0.0,0.0
32.0,58.0,62.42584841045242,143.00882008323939,0.0,0.0,0.0
32.0,59.0,62.3488704536247,142.75986662938098,0.0,0.0,0.0
32.0,60.0,61.94160814236521,142.86289709254936,0.0,0.0,0.0
32.0,61.0,62.389129969049336,142.86398939756887,0.0,0.0,0.0
