traj_idx,frame,x,y,alpha,D,state
6.0,148.0,137.6638510721276,113.61125056401751,1.1880473461996648,0.8705792322029046,2.0
6.0,149.0,136.54855303482287,114.6392981106018,1.1880473461996648,0.8705792322029046,2.0
6.0,150.0,137.07476841207213,115.51950377192772,1.1880473461996648,0.8705792322029046,2.0
6.0,151.0,137.2164163031218,116.29018330817014,1.1880473461996648,0.8705792322029046,2.0
6.0,152.0,138.74705564852968,115.98591830874558,1.1880473461996648,0.8705792322029046,2.0
6.0,153.0,138.41376625272852,116.6412708485406,1.1880473461996648,0.8705792322029046,2.0
6.0,154.0,138.6810248006447,115.62371960975432,1.1880473461996648,0.8705792322029046,2.0
6.0,155.0,136.47740655724067,112.5835250552889,1.1880473461996648,0.8705792322029046,2.0
6.0,156.0,136.61859430526627,112.31582998046996,1.1880473461996648,0.8705792322029046,2.0
6.0,157.0,138.8309608101798,111.05686685328986,1.1880473461996648,0.8705792322029046,2.0
6.0,158.0,138.3196976781654,108.7370895543075,1.1880473461996648,0.8705792322029046,2.0
6.0,159.0,138.045711248273,106.1600272652403,1.1880473461996648,0.8705792322029046,2.0
6.0,160.0,137.21485427887595,105.84828706188567,1.1880473461996648,0.8705792322029046,2.0
6.0,161.0,136.3048961058219,106.23342045413375,1.1880473461996648,0.8705792322029046,2.0
6.0,162.0,134.98605610712985,106.83272312515578,1.1880473461996648,0.8705792322029046,2.0
6.0,163.0,132.69526982324416,106.02842174541159,1.1880473461996648,0.8705792322029046,2.0
6.0,164.0,132.49641496250993,104.74042793908534,1.1880473461996648,0.8705792322029046,2.0
6.0,165.0,135.62896930759575,104.93905476437335,1.1880473461996648,0.8705792322029046,2.0
6.0,166.0,136.2841237976499,106.93875894461053,1.1880473461996648,0.8705792322029046,2.0
6.0,167.0,138.4273641617754,106.69852466137141,1.1880473461996648,0.8705792322029046,2.0
